#vitesse;gauche;droit
-60;-15.0;-14.0
-60;-18.0;-11.0
-60;-15.0;-13.0
-60;-18.0;-13.0
-60;-17.0;-13.0
-60;-17.0;-12.0
-60;-15.0;-14.0
-61;-20.0;-17.0
-61;-15.0;-16.0
-61;-16.0;-16.0
-61;-15.0;-16.0
-61;-17.0;-15.0
-61;-15.0;-15.0
-61;-18.0;-14.0
-61;-15.0;-16.0
-61;-15.0;-12.0
-61;-12.0;-14.0
-62;-13.0;-18.0
-62;-13.0;-14.0
-62;-18.0;-14.0
-62;-15.0;-15.0
-62;-18.0;-13.0
-62;-17.0;-16.0
-62;-19.0;-12.0
-62;-17.0;-15.0
-62;-18.0;-14.0
-62;-17.0;-14.0
-63;-21.0;-19.0
-63;-14.0;-21.0
-63;-14.0;-20.0
-63;-15.0;-20.0
-63;-19.0;-17.0
-63;-16.0;-19.0
-63;-19.0;-17.0
-63;-16.0;-18.0
-63;-17.0;-15.0
-63;-16.0;-18.0
-64;-21.0;-19.0
-64;-18.0;-18.0
-64;-22.0;-16.0
-64;-19.0;-17.0
-64;-18.0;-16.0
-64;-17.0;-17.0
-64;-17.0;-15.0
-64;-16.0;-18.0
-64;-18.0;-15.0
-64;-16.0;-18.0
-65;-22.0;-21.0
-65;-15.0;-20.0
-65;-18.0;-16.0
-65;-16.0;-17.0
-65;-19.0;-16.0
-65;-17.0;-17.0
-65;-19.0;-16.0
-65;-19.0;-21.0
-65;-24.0;-20.0
-65;-21.0;-19.0
-66;-26.0;-20.0
-66;-18.0;-17.0
-66;-22.0;-15.0
-66;-20.0;-18.0
-66;-23.0;-15.0
-66;-21.0;-18.0
-66;-24.0;-14.0
-66;-20.0;-18.0
-66;-24.0;-16.0
-66;-22.0;-18.0
-67;-27.0;-22.0
-67;-20.0;-20.0
-67;-21.0;-18.0
-67;-20.0;-19.0
-67;-21.0;-18.0
-67;-20.0;-19.0
-67;-21.0;-18.0
-67;-19.0;-18.0
-67;-21.0;-19.0
-67;-19.0;-19.0
-68;-25.0;-21.0
-68;-20.0;-19.0
-68;-20.0;-18.0
-68;-18.0;-19.0
-68;-21.0;-18.0
-68;-19.0;-20.0
-68;-21.0;-19.0
-68;-19.0;-20.0
-68;-21.0;-19.0
-68;-20.0;-21.0
-69;-26.0;-23.0
-69;-19.0;-19.0
-69;-21.0;-21.0
-69;-19.0;-20.0
-69;-20.0;-1.0
-69;-18.0;-1.0
-69;-18.0;-13.0
-69;-17.0;-18.0
-69;-19.0;-15.0
-69;-19.0;-19.0
-70;-24.0;-21.0
-70;-20.0;-19.0
-70;-23.0;-17.0
-70;-22.0;-20.0
-70;-24.0;-19.0
-70;-22.0;-24.0
-70;-26.0;-21.0
-70;-23.0;-21.0
-70;-26.0;-18.0
-70;-23.0;-20.0
-71;-30.0;-21.0
-71;-23.0;-21.0
-71;-25.0;-20.0
-71;-22.0;-24.0
-71;-24.0;-21.0
-71;-19.0;-25.0
-71;-19.0;-21.0
-71;-19.0;-22.0
-71;-23.0;-21.0
-71;-22.0;-23.0
-72;-30.0;-28.0
-72;-22.0;-25.0
-72;-27.0;-24.0
-72;-26.0;-26.0
-72;-26.0;-23.0
-72;-23.0;-26.0
-72;-26.0;-23.0
-72;-21.0;-26.0
-72;-23.0;-22.0
-72;-20.0;-25.0
-73;-30.0;-29.0
-73;-23.0;-27.0
-73;-25.0;-24.0
-73;-23.0;-25.0
-73;-24.0;-24.0
-73;-21.0;-25.0
-73;-22.0;-23.0
-73;-21.0;-25.0
-73;-24.0;-23.0
-73;-22.0;-27.0
-74;-30.0;-28.0
-74;-23.0;-25.0
-74;-26.0;-22.0
-74;-24.0;-21.0
-74;-27.0;-18.0
-74;-25.0;-23.0
-74;-28.0;-24.0
-74;-25.0;-26.0
-74;-28.0;-25.0
-74;-25.0;-25.0
-75;-34.0;-29.0
-75;-25.0;-27.0
-75;-28.0;-24.0
-75;-27.0;-28.0
-75;-28.0;-24.0
-75;-23.0;-26.0
-75;-27.0;-20.0
-75;-25.0;-24.0
-75;-27.0;-24.0
-75;-29.0;-29.0
-76;-40.0;-31.0
-76;-29.0;-28.0
-76;-30.0;-26.0
-76;-27.0;-27.0
-76;-29.0;-25.0
-76;-25.0;-28.0
-76;-27.0;-25.0
-76;-24.0;-26.0
-76;-25.0;-25.0
-76;-24.0;-28.0
-77;-34.0;-29.0
-77;-25.0;-30.0
-77;-28.0;-26.0
-77;-27.0;-27.0
-77;-28.0;-24.0
-77;-25.0;-28.0
-77;-28.0;-24.0
-77;-26.0;-28.0
-77;-26.0;-24.0
-77;-25.0;-27.0
-78;-32.0;-31.0
-78;-25.0;-30.0
-78;-31.0;-26.0
-78;-27.0;-28.0
-78;-29.0;-26.0
-78;-27.0;-27.0
-78;-26.0;-25.0
-78;-25.0;-30.0
-78;-29.0;-30.0
-78;-26.0;-30.0
-79;-36.0;-31.0
-79;-28.0;-28.0
-79;-31.0;-27.0
-79;-29.0;-30.0
-79;-32.0;-29.0
-79;-26.0;-33.0
-79;-29.0;-26.0
-79;-26.0;-29.0
-79;-25.0;-26.0
-79;-22.0;-28.0
-80;-34.0;-32.0
-80;-26.0;-28.0
-80;-28.0;-26.0
-80;-27.0;-29.0
-80;-29.0;-26.0
-80;-27.0;-30.0
-80;-29.0;-27.0
-80;-26.0;-29.0
-80;-29.0;-27.0
-80;-27.0;-29.0
-81;-36.0;-33.0
-81;-27.0;-31.0
-81;-29.0;-26.0
-81;-26.0;-28.0
-81;-29.0;-26.0
-81;-26.0;-29.0
-81;-30.0;-27.0
-81;-27.0;-30.0
-81;-30.0;-26.0
-81;-29.0;-30.0
-82;-42.0;-30.0
-82;-29.0;-21.0
-82;-32.0;-24.0
-82;-28.0;-27.0
-82;-32.0;-26.0
-82;-29.0;-29.0
-82;-32.0;-27.0
-82;-30.0;-30.0
-82;-32.0;-27.0
-82;-28.0;-30.0
-83;-38.0;-33.0
-83;-31.0;-30.0
-83;-35.0;-28.0
-83;-32.0;-30.0
-83;-34.0;-26.0
-83;-31.0;-28.0
-83;-33.0;-26.0
-83;-29.0;-31.0
-83;-33.0;-30.0
-83;-29.0;-33.0
-84;-42.0;-36.0
-84;-32.0;-34.0
-84;-33.0;-32.0
-84;-29.0;-34.0
-84;-30.0;-30.0
-84;-29.0;-31.0
-84;-31.0;-30.0
-84;-28.0;-32.0
-84;-31.0;-30.0
-84;-28.0;-33.0
-85;-38.0;-37.0
-85;-28.0;-31.0
-85;-33.0;-28.0
-85;-31.0;-31.0
-85;-34.0;-29.0
-85;-32.0;-30.0
-85;-33.0;-24.0
-85;-31.0;-28.0
-85;-36.0;-27.0
-85;-30.0;-32.0
-86;-39.0;-35.0
-86;-29.0;-31.0
-86;-32.0;-29.0
-86;-30.0;-30.0
-86;-35.0;-28.0
-86;-32.0;-31.0
-86;-33.0;-28.0
-86;-28.0;-29.0
-86;-34.0;-28.0
-86;-32.0;-32.0
-87;-43.0;-38.0
-87;-33.0;-35.0
-87;-36.0;-31.0
-87;-35.0;-34.0
-87;-38.0;-31.0
-87;-34.0;-32.0
-87;-36.0;-29.0
-87;-33.0;-33.0
-87;-35.0;-31.0
-87;-32.0;-36.0
-88;-42.0;-41.0
-88;-28.0;-35.0
-88;-34.0;-28.0
-88;-31.0;-31.0
-88;-35.0;-30.0
-88;-33.0;-34.0
-88;-35.0;-29.0
-88;-37.0;1.0
-88;-45.0;1.0
-88;-37.0;-5.0
-89;-48.0;-34.0
-89;-32.0;-31.0
-89;-35.0;-30.0
-89;-32.0;-34.0
-89;-36.0;-31.0
-89;-32.0;-35.0
-89;-36.0;-33.0
-89;-33.0;-36.0
-89;-36.0;-33.0
-89;-32.0;-36.0
-90;-44.0;-40.0
-90;-33.0;-35.0
-90;-37.0;-32.0
-90;-35.0;-35.0
-90;-38.0;-32.0
-90;-34.0;-35.0
-90;-36.0;-31.0
-90;-35.0;-36.0
-90;-35.0;-30.0
-90;-30.0;-34.0
-91;-44.0;-35.0
-91;-33.0;-33.0
-91;-39.0;-32.0
-91;-34.0;-37.0
-91;-38.0;-33.0
-91;-34.0;-37.0
-91;-38.0;-34.0
-91;-35.0;-37.0
-91;-37.0;-34.0
-91;-35.0;-36.0
-92;-46.0;-42.0
-92;-35.0;-39.0
-92;-37.0;-34.0
-92;-36.0;-38.0
-92;-38.0;-34.0
-92;-34.0;-37.0
-92;-38.0;-34.0
-92;-35.0;-39.0
-92;-40.0;-34.0
-92;-38.0;-35.0
-93;-47.0;-37.0
-93;-36.0;-36.0
-93;-39.0;-34.0
-93;-35.0;-38.0
-93;-39.0;-35.0
-93;-35.0;-38.0
-93;-39.0;-39.0
-93;-36.0;-44.0
-93;-40.0;-38.0
-93;-35.0;-40.0
-94;-42.0;-42.0
-94;-31.0;-37.0
-94;-36.0;-35.0
-94;-34.0;-38.0
-94;-38.0;-36.0
-94;-36.0;-38.0
-94;-39.0;-35.0
-94;-34.0;-39.0
-94;-37.0;-34.0
-94;-34.0;-38.0
-95;-48.0;-41.0
-95;-36.0;-39.0
-95;-40.0;-36.0
-95;-37.0;-41.0
-95;-40.0;-36.0
-95;-37.0;-40.0
-95;-41.0;-35.0
-95;-37.0;-37.0
-95;-40.0;-36.0
-95;-38.0;-40.0
-96;-48.0;-44.0
-96;-36.0;-40.0
-96;-40.0;-37.0
-96;-37.0;-40.0
-96;-42.0;-38.0
-96;-37.0;-41.0
-96;-41.0;-36.0
-96;-38.0;-40.0
-96;-42.0;-37.0
-96;-38.0;-40.0
-97;-51.0;-45.0
-97;-38.0;-40.0
-97;-41.0;-37.0
-97;-37.0;-39.0
-97;-41.0;-37.0
-97;-41.0;-40.0
-97;-47.0;-37.0
-97;-39.0;-40.0
-97;-42.0;-36.0
-97;-38.0;-42.0
-98;-49.0;-46.0
-98;-38.0;-41.0
-98;-46.0;-37.0
-98;-42.0;-38.0
-98;-43.0;-31.0
-98;-40.0;-35.0
-98;-43.0;-35.0
-98;-37.0;-39.0
-98;-40.0;-37.0
-98;-37.0;-41.0
-99;-51.0;-48.0
-99;-39.0;-45.0
-99;-42.0;-40.0
-99;-39.0;-43.0
-99;-44.0;-39.0
-99;-40.0;-44.0
-99;-45.0;-41.0
-99;-43.0;-44.0
-99;-44.0;-40.0
-99;-39.0;-45.0
-100;-52.0;-49.0
-100;-38.0;-42.0
-100;-39.0;-37.0
-100;-37.0;-43.0
-100;-42.0;-39.0
-100;-39.0;-43.0
-100;-42.0;-38.0
-100;-39.0;-42.0
-100;-39.0;-38.0
-100;-35.0;-42.0
-101;-47.0;-46.0
-101;-37.0;-43.0
-101;-41.0;-41.0
-101;-39.0;-45.0
-101;-42.0;-41.0
-101;-40.0;-42.0
-101;-45.0;-38.0
-101;-41.0;-39.0
-101;-42.0;-37.0
-101;-38.0;-46.0
-102;-50.0;-50.0
-102;-38.0;-44.0
-102;-43.0;-38.0
-102;-42.0;-42.0
-102;-46.0;-38.0
-102;-43.0;-42.0
-102;-47.0;-38.0
-102;-43.0;-42.0
-102;-47.0;-39.0
-102;-42.0;-42.0
-103;-55.0;-48.0
-103;-42.0;-46.0
-103;-47.0;-43.0
-103;-42.0;-51.0
-103;-47.0;-46.0
-103;-42.0;-49.0
-103;-46.0;-43.0
-103;-43.0;-47.0
-103;-46.0;-43.0
-103;-43.0;-47.0
-104;-57.0;-52.0
-104;-43.0;-48.0
-104;-48.0;-44.0
-104;-43.0;-46.0
-104;-48.0;-41.0
-104;-42.0;-47.0
-104;-46.0;-42.0
-104;-42.0;-45.0
-104;-47.0;-43.0
-104;-39.0;-47.0
-105;-54.0;-50.0
-105;-41.0;-43.0
-105;-47.0;-41.0
-105;-43.0;-48.0
-105;-48.0;-43.0
-105;-44.0;-50.0
-105;-48.0;-44.0
-105;-45.0;-49.0
-105;-48.0;-43.0
-105;-45.0;-48.0
-106;-60.0;-53.0
-106;-42.0;-48.0
-106;-45.0;-43.0
-106;-42.0;-46.0
-106;-49.0;-43.0
-106;-45.0;-46.0
-106;-50.0;-42.0
-106;-45.0;-46.0
-106;-49.0;-42.0
-106;-44.0;-49.0
-107;-55.0;-56.0
-107;-42.0;-50.0
-107;-48.0;-44.0
-107;-42.0;-49.0
-107;-44.0;-45.0
-107;-42.0;-46.0
-107;-47.0;-42.0
-107;-44.0;-45.0
-107;-49.0;-43.0
-107;-44.0;-48.0
-108;-58.0;-54.0
-108;-45.0;-50.0
-108;-49.0;-44.0
-108;-45.0;-49.0
-108;-48.0;-44.0
-108;-45.0;-49.0
-108;-49.0;-45.0
-108;-45.0;-48.0
-108;-50.0;-44.0
-108;-43.0;-49.0
-109;-58.0;-54.0
-109;-44.0;-52.0
-109;-49.0;-47.0
-109;-45.0;-49.0
-109;-48.0;-45.0
-109;-45.0;-50.0
-109;-49.0;-47.0
-109;-46.0;-50.0
-109;-49.0;-43.0
-109;-44.0;-47.0
-110;-57.0;-52.0
-110;-43.0;-46.0
-110;-49.0;-42.0
-110;-46.0;-48.0
-110;-50.0;-43.0
-110;-46.0;-48.0
-110;-51.0;-44.0
-110;-46.0;-49.0
-110;-53.0;-47.0
-110;-51.0;-53.0
-111;-65.0;-58.0
-111;-47.0;-51.0
-111;-52.0;-46.0
-111;-47.0;-51.0
-111;-50.0;-45.0
-111;-48.0;-50.0
-111;-55.0;-46.0
-111;-50.0;-51.0
-111;-54.0;-47.0
-111;-45.0;-50.0
-112;-58.0;-53.0
-112;-45.0;-49.0
-112;-49.0;-47.0
-112;-44.0;-51.0
-112;-49.0;-46.0
-112;-45.0;-51.0
-112;-50.0;-46.0
-112;-46.0;-51.0
-112;-51.0;-47.0
-112;-46.0;-51.0
-113;-61.0;-56.0
-113;-46.0;-52.0
-113;-50.0;-47.0
-113;-47.0;-51.0
-113;-51.0;-47.0
-113;-46.0;-51.0
-113;-52.0;-47.0
-113;-46.0;-50.0
-113;-52.0;-47.0
-113;-46.0;-52.0
-114;-63.0;-57.0
-114;-47.0;-52.0
-114;-52.0;-47.0
-114;-50.0;-52.0
-114;-58.0;-47.0
-114;-53.0;-51.0
-114;-57.0;-47.0
-114;-49.0;-52.0
-114;-52.0;-47.0
-114;-47.0;-53.0
-115;-65.0;-58.0
-115;-48.0;-52.0
-115;-54.0;-48.0
-115;-49.0;-54.0
-115;-53.0;-48.0
-115;-48.0;-53.0
-115;-52.0;-49.0
-115;-49.0;-55.0
-115;-58.0;-50.0
-115;-52.0;-57.0
-116;-68.0;-65.0
-116;-50.0;-57.0
-116;-54.0;-50.0
-116;-50.0;-54.0
-116;-54.0;-50.0
-116;-48.0;-56.0
-116;-54.0;-52.0
-116;-48.0;-54.0
-116;-53.0;-49.0
-116;-48.0;-54.0
-117;-64.0;-59.0
-117;-48.0;-58.0
-117;-53.0;-52.0
-117;-48.0;-57.0
-117;-53.0;-49.0
-117;-49.0;-55.0
-117;-52.0;-49.0
-117;-50.0;-55.0
-117;-55.0;-49.0
-117;-51.0;-53.0
-118;-68.0;-60.0
-118;-49.0;-54.0
-118;-54.0;-48.0
-118;-49.0;-53.0
-118;-56.0;-48.0
-118;-51.0;-54.0
-118;-59.0;-48.0
-118;-53.0;-54.0
-118;-59.0;-48.0
-118;-53.0;-54.0
-119;-68.0;-56.0
-119;-51.0;-1.0
-119;-57.0;2.0
-119;-52.0;-30.0
-119;-58.0;-41.0
-119;-51.0;-49.0
-119;-58.0;-51.0
-119;-52.0;-59.0
-119;-57.0;-53.0
-119;-53.0;-60.0
-120;-68.0;-64.0
-120;-51.0;-58.0
-120;-58.0;-52.0
-120;-54.0;-58.0
-120;-57.0;-52.0
-120;-53.0;-58.0
-120;-60.0;-53.0
-120;-53.0;-58.0
-120;-60.0;-53.0
-120;-52.0;-58.0
-121;-68.0;-65.0
-121;-53.0;-57.0
-121;-58.0;-50.0
-121;-53.0;-57.0
-121;-58.0;-53.0
-121;-54.0;-59.0
-121;-58.0;-52.0
-121;-51.0;-56.0
-121;-53.0;-50.0
-121;-50.0;-57.0
-122;-72.0;-67.0
-122;-53.0;-57.0
-122;-58.0;-52.0
-122;-55.0;-57.0
-122;-57.0;-52.0
-122;-49.0;-58.0
-122;-56.0;-51.0
-122;-53.0;-58.0
-122;-62.0;-53.0
-122;-57.0;-58.0
-123;-78.0;-70.0
-123;-55.0;-58.0
-123;-61.0;-52.0
-123;-55.0;-53.0
-123;-61.0;-51.0
-123;-54.0;-57.0
-123;-60.0;-55.0
-123;-54.0;-62.0
-123;-59.0;-55.0
-123;-53.0;-61.0
-124;-66.0;-63.0
-124;-54.0;-61.0
-124;-60.0;-54.0
-124;-54.0;-60.0
-124;-56.0;-54.0
-124;-52.0;-62.0
-124;-59.0;-56.0
-124;-55.0;-61.0
-124;-62.0;-53.0
-124;-55.0;-62.0
-125;-71.0;-65.0
-125;-56.0;-61.0
-125;-62.0;-53.0
-125;-55.0;-57.0
-125;-60.0;-53.0
-125;-55.0;-61.0
-125;-61.0;-57.0
-125;-55.0;-64.0
-125;-60.0;-56.0
-125;-55.0;-61.0
-126;-72.0;-66.0
-126;-56.0;-60.0
-126;-61.0;-55.0
-126;-57.0;-60.0
-126;-63.0;-53.0
-126;-56.0;-59.0
-126;-62.0;-55.0
-126;-58.0;-60.0
-126;-64.0;-54.0
-126;-57.0;-59.0
-127;-73.0;-64.0
-127;-59.0;-62.0
-127;-64.0;-56.0
-127;-57.0;-61.0
-127;-64.0;-57.0
-127;-56.0;-63.0
-127;-62.0;-58.0
-127;-56.0;-63.0
-127;-62.0;-57.0
-127;-57.0;-63.0
-128;-73.0;-65.0
-128;-57.0;-62.0
-128;-63.0;-57.0
-128;-57.0;-64.0
-128;-64.0;-58.0
-128;-58.0;-65.0
-128;-62.0;-57.0
-128;-57.0;-64.0
-128;-63.0;-59.0
-128;-57.0;-63.0
-129;-72.0;-64.0
-129;-59.0;-61.0
-129;-64.0;-55.0
-129;-61.0;-62.0
-129;-68.0;-57.0
-129;-58.0;-63.0
-129;-63.0;-56.0
-129;-59.0;-64.0
-129;-63.0;-56.0
-129;-57.0;-60.0
-130;-72.0;-42.0
-130;-58.0;-34.0
-130;-63.0;-45.0
-130;-56.0;-55.0
-130;-64.0;-55.0
-130;-57.0;-63.0
-130;-64.0;-57.0
-130;-56.0;-62.0
-130;-61.0;-56.0
-130;-54.0;-62.0
-131;-67.0;-65.0
-131;-57.0;-62.0
-131;-62.0;-57.0
-131;-57.0;-64.0
-131;-65.0;-59.0
-131;-58.0;-66.0
-131;-65.0;-60.0
-131;-58.0;-67.0
-131;-64.0;-59.0
-131;-59.0;-64.0
-132;-76.0;-69.0
-132;-58.0;-65.0
-132;-64.0;-58.0
-132;-61.0;-64.0
-132;-69.0;-56.0
-132;-61.0;-62.0
-132;-66.0;-57.0
-132;-59.0;-64.0
-132;-65.0;-57.0
-132;-60.0;-63.0
-133;-77.0;-70.0
-133;-59.0;-64.0
-133;-65.0;-54.0
-133;-59.0;-63.0
-133;-67.0;-56.0
-133;-60.0;-65.0
-133;-65.0;-59.0
-133;-58.0;-63.0
-133;-65.0;-57.0
-133;-59.0;-63.0
-134;-74.0;-67.0
-134;-58.0;-64.0
-134;-65.0;-58.0
-134;-58.0;-63.0
-134;-65.0;-57.0
-134;-61.0;-65.0
-134;-68.0;-60.0
-134;-63.0;-65.0
-134;-70.0;-58.0
-134;-63.0;-64.0
-135;-75.0;-68.0
-135;-60.0;-67.0
-135;-69.0;-62.0
-135;-62.0;-70.0
-135;-69.0;-55.0
-135;-63.0;-41.0
-135;-68.0;-41.0
-135;-59.0;-60.0
-135;-67.0;-56.0
-135;-62.0;-63.0
-136;-78.0;-69.0
-136;-62.0;-69.0
-136;-69.0;-64.0
-136;-62.0;-69.0
-136;-67.0;-63.0
-136;-59.0;-70.0
-136;-70.0;-61.0
-136;-63.0;-70.0
-136;-69.0;-64.0
-136;-59.0;-70.0
-137;-75.0;-73.0
-137;-62.0;-70.0
-137;-68.0;-64.0
-137;-62.0;-71.0
-137;-69.0;-63.0
-137;-63.0;-70.0
-137;-67.0;-64.0
-137;-59.0;-70.0
-137;-66.0;-64.0
-137;-61.0;-68.0
-138;-77.0;-73.0
-138;-63.0;-69.0
-138;-70.0;-61.0
-138;-60.0;-68.0
-138;-64.0;-62.0
-138;-61.0;-66.0
-138;-68.0;-59.0
-138;-63.0;-68.0
-138;-69.0;-61.0
-138;-60.0;-68.0
-139;-77.0;-75.0
-139;-63.0;-73.0
-139;-69.0;-67.0
-139;-65.0;-72.0
-139;-71.0;-65.0
-139;-64.0;-71.0
-139;-70.0;-64.0
-139;-65.0;-69.0
-139;-72.0;-64.0
-139;-64.0;-70.0
-140;-82.0;-76.0
-140;-65.0;-70.0
-140;-72.0;-66.0
-140;-65.0;-71.0
-140;-72.0;-63.0
-140;-66.0;-70.0
-140;-71.0;-66.0
-140;-65.0;-71.0
-140;-72.0;-64.0
-140;-65.0;-71.0
-141;-78.0;-78.0
-141;-61.0;-72.0
-141;-70.0;-64.0
-141;-64.0;-72.0
-141;-71.0;-65.0
-141;-65.0;-70.0
-141;-75.0;-65.0
-141;-68.0;-70.0
-141;-74.0;-63.0
-141;-67.0;-67.0
-142;-81.0;-71.0
-142;-65.0;-71.0
-142;-72.0;-65.0
-142;-67.0;-71.0
-142;-75.0;-64.0
-142;-69.0;-72.0
-142;-74.0;-64.0
-142;-68.0;-71.0
-142;-75.0;-66.0
-142;-66.0;-71.0
-143;-85.0;-75.0
-143;-68.0;-73.0
-143;-76.0;-63.0
-143;-69.0;-66.0
-143;-76.0;-61.0
-143;-68.0;-70.0
-143;-70.0;-66.0
-143;-61.0;-72.0
-143;-70.0;-65.0
-143;-66.0;-73.0
-144;-83.0;-76.0
-144;-68.0;-74.0
-144;-74.0;-66.0
-144;-64.0;-74.0
-144;-67.0;-67.0
-144;-62.0;-73.0
-144;-70.0;-68.0
-144;-64.0;-75.0
-144;-73.0;-66.0
-144;-67.0;-72.0
-145;-84.0;-76.0
-145;-65.0;-73.0
-145;-73.0;-65.0
-145;-65.0;-73.0
-145;-72.0;-66.0
-145;-66.0;-73.0
-145;-73.0;-65.0
-145;-67.0;-74.0
-145;-75.0;-66.0
-145;-70.0;-69.0
-146;-86.0;-73.0
-146;-66.0;-72.0
-146;-75.0;-65.0
-146;-71.0;-71.0
-146;-76.0;-65.0
-146;-69.0;-72.0
-146;-77.0;-70.0
-146;-70.0;-77.0
-146;-78.0;-66.0
-146;-70.0;-74.0
-147;-88.0;-77.0
-147;-68.0;-73.0
-147;-75.0;-68.0
-147;-71.0;-74.0
-147;-77.0;-68.0
-147;-72.0;-76.0
-147;-77.0;-69.0
-147;-67.0;-75.0
-147;-74.0;-69.0
-147;-68.0;-74.0
-148;-87.0;-78.0
-148;-68.0;-75.0
-148;-76.0;-69.0
-148;-69.0;-77.0
-148;-76.0;-69.0
-148;-69.0;-71.0
-148;-75.0;-60.0
-148;-70.0;-70.0
-148;-76.0;-66.0
-148;-68.0;-74.0
-149;-87.0;-79.0
-149;-69.0;-77.0
-149;-75.0;-72.0
-149;-69.0;-80.0
-149;-76.0;-71.0
-149;-70.0;-76.0
-149;-76.0;-69.0
-149;-69.0;-77.0
-149;-76.0;-69.0
-149;-69.0;-76.0
-150;-89.0;-84.0
-150;-70.0;-76.0
-150;-79.0;-68.0
-150;-72.0;-75.0
-150;-80.0;-70.0
-150;-73.0;-74.0
-150;-79.0;-68.0
-150;-72.0;-75.0
-150;-80.0;-69.0
-150;-74.0;-76.0
-151;-95.0;-82.0
-151;-77.0;-76.0
-151;-81.0;-68.0
-151;-73.0;-78.0
-151;-78.0;-71.0
-151;-71.0;-80.0
-151;-76.0;-73.0
-151;-69.0;-81.0
-151;-80.0;-73.0
-151;-72.0;-75.0
-152;-97.0;-83.0
-152;-74.0;-81.0
-152;-81.0;-72.0
-152;-69.0;-79.0
-152;-78.0;-73.0
-152;-73.0;-82.0
-152;-80.0;-73.0
-152;-73.0;-78.0
-152;-81.0;-71.0
-152;-74.0;-78.0
-153;-98.0;-88.0
-153;-73.0;-77.0
-153;-82.0;-69.0
-153;-74.0;-78.0
-153;-81.0;-70.0
-153;-74.0;-78.0
-153;-81.0;-70.0
-153;-73.0;-78.0
-153;-83.0;-75.0
-153;-72.0;-83.0
-154;-99.0;-89.0
-154;-75.0;-80.0
-154;-81.0;-72.0
-154;-74.0;-80.0
-154;-82.0;-73.0
-154;-74.0;-77.0
-154;-81.0;-70.0
-154;-75.0;-77.0
-154;-82.0;-72.0
-154;-70.0;-79.0
-155;-92.0;-87.0
-155;-72.0;-80.0
-155;-80.0;-73.0
-155;-74.0;-79.0
-155;-83.0;-74.0
-155;-75.0;-81.0
-155;-83.0;-74.0
-155;-75.0;-86.0
-155;-84.0;-81.0
-155;-75.0;-87.0
-156;-97.0;-90.0
-156;-76.0;-81.0
-156;-81.0;-74.0
-156;-75.0;-82.0
-156;-83.0;-76.0
-156;-77.0;-83.0
-156;-84.0;-74.0
-156;-76.0;-82.0
-156;-88.0;-73.0
-156;-82.0;-82.0
-157;-102.0;-85.0
-157;-77.0;-78.0
-157;-84.0;-73.0
-157;-76.0;-81.0
-157;-84.0;-75.0
-157;-75.0;-83.0
-157;-83.0;-75.0
-157;-74.0;-85.0
-157;-81.0;-75.0
-157;-74.0;-83.0
-158;-98.0;-93.0
-158;-74.0;-84.0
-158;-83.0;-75.0
-158;-78.0;-82.0
-158;-85.0;-73.0
-158;-76.0;-80.0
-158;-87.0;-74.0
-158;-78.0;-82.0
-158;-87.0;-76.0
-158;-80.0;-81.0
-159;-100.0;-85.0
-159;-77.0;-80.0
-159;-87.0;-73.0
-159;-76.0;-82.0
-159;-85.0;-75.0
-159;-76.0;-84.0
-159;-85.0;-79.0
-159;-76.0;-88.0
-159;-85.0;-77.0
-159;-78.0;-85.0
-160;-96.0;-91.0
-160;-74.0;-84.0
-160;-84.0;-76.0
-160;-75.0;-85.0
-160;-85.0;-81.0
-160;-77.0;-86.0
-160;-84.0;-77.0
-160;-75.0;-85.0
-160;-81.0;-78.0
-160;-75.0;-84.0
-161;-97.0;-90.0
-161;-76.0;-86.0
-161;-84.0;-77.0
-161;-76.0;-83.0
-161;-85.0;-77.0
-161;-77.0;-83.0
-161;-85.0;-77.0
-161;-78.0;-83.0
-161;-87.0;-77.0
-161;-76.0;-84.0
-162;-98.0;-91.0
-162;-78.0;-83.0
-162;-86.0;-73.0
-162;-78.0;-83.0
-162;-88.0;-75.0
-162;-79.0;-83.0
-162;-88.0;-76.0
-162;-81.0;-85.0
-162;-88.0;-76.0
-162;-80.0;-84.0
-163;-103.0;-91.0
-163;-79.0;-86.0
-163;-86.0;-77.0
-163;-77.0;-85.0
-163;-85.0;-77.0
-163;-79.0;-84.0
-163;-87.0;-76.0
-163;-78.0;-84.0
-163;-86.0;-78.0
-163;-78.0;-86.0
-164;-99.0;-91.0
-164;-78.0;-83.0
-164;-86.0;-78.0
-164;-78.0;-86.0
-164;-84.0;-79.0
-164;-77.0;-85.0
-164;-85.0;-79.0
-164;-78.0;-85.0
-164;-87.0;-78.0
-164;-79.0;-86.0
-165;-102.0;-95.0
-165;-83.0;-87.0
-165;-92.0;-78.0
-165;-79.0;-88.0
-165;-87.0;-77.0
-165;-78.0;-86.0
-165;-88.0;-78.0
-165;-79.0;-87.0
-165;-87.0;-78.0
-165;-78.0;-85.0
-166;-102.0;-91.0
-166;-79.0;-87.0
-166;-90.0;-78.0
-166;-83.0;-87.0
-166;-91.0;-78.0
-166;-84.0;-86.0
-166;-92.0;-78.0
-166;-83.0;-85.0
-166;-92.0;-78.0
-166;-83.0;-86.0
-167;-109.0;-94.0
-167;-83.0;-86.0
-167;-92.0;-81.0
-167;-83.0;-92.0
-167;-92.0;-79.0
-167;-83.0;-84.0
-167;-88.0;-78.0
-167;-81.0;-86.0
-167;-90.0;-78.0
